masked_user,department,role,risk_type,severity,description,evidence,severity_score
user_5798,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5807,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5857,finance,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5913,operations,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5927,hr,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5951,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5952,sales,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_5993,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6050,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6078,operations,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6084,hr,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6103,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6112,operations,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6123,finance,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6141,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6144,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6147,finance,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6200,operations,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6202,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6217,hr,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6243,sales,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6270,sales,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6271,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6290,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6302,it,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6314,operations,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6328,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6382,it,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6423,hr,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6426,finance,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6471,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6489,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6498,finance,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6511,it,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6537,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6629,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6633,operations,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6649,sales,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6687,hr,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6689,sales,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6707,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6731,hr,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6794,it,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6806,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6867,finance,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6873,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6874,it,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6920,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6925,sales,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6955,operations,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6968,hr,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_6995,operations,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7000,operations,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7001,finance,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7014,finance,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7016,it,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7066,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7072,hr,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7085,operations,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7122,finance,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7148,finance,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7183,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7189,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7193,it,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7212,operations,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7232,hr,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7250,sales,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7263,finance,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7264,operations,intern,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7270,sales,engineer,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7290,operations,manager,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7413,finance,analyst,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
user_7427,sales,admin,Admin account without MFA,High,User has admin-level access but no MFA enabled.,"access_level = admin, mfa_enabled = no",3
