masked_user,total_events,malicious_events,avg_anomaly_score,max_anomaly_score,off_hours_events,weekend_events,unique_sources,unique_devices,first_seen,last_seen,off_hours_ratio,weekend_ratio
user_1519,1,0,0.0057,0.0057,0,0,1,1,2024-05-21 13:27:00,2024-05-21 13:27:00,0.0,0.0
user_1520,3,1,0.5206,0.9659,1,1,3,3,2024-04-10 16:23:33,2024-07-06 17:30:39,0.3333333333333333,0.3333333333333333
user_1521,1,1,0.9939,0.9939,1,1,1,1,2024-09-28 03:30:38,2024-09-28 03:30:38,1.0,1.0
user_1524,1,0,0.0853,0.0853,0,0,1,1,2024-11-13 18:34:11,2024-11-13 18:34:11,0.0,0.0
user_1526,1,0,0.1014,0.1014,0,0,1,1,2024-04-25 14:01:15,2024-04-25 14:01:15,0.0,0.0
user_1527,1,0,0.4639,0.4639,0,1,1,1,2024-03-16 12:07:11,2024-03-16 12:07:11,0.0,1.0
user_1531,2,0,0.40495000000000003,0.4329,0,1,2,2,2024-09-29 18:50:21,2024-11-14 13:49:42,0.0,0.5
user_1532,1,0,0.3207,0.3207,0,1,1,1,2024-08-03 13:49:22,2024-08-03 13:49:22,0.0,1.0
user_1538,3,0,0.38870000000000005,0.4742,0,0,3,2,2024-03-28 12:26:01,2024-10-25 11:01:28,0.0,0.0
user_1540,1,0,0.3112,0.3112,0,0,1,1,2024-05-01 12:27:15,2024-05-01 12:27:15,0.0,0.0
user_1542,1,0,0.2346,0.2346,0,0,1,1,2024-11-11 09:56:06,2024-11-11 09:56:06,0.0,0.0
user_1544,2,0,0.26975,0.3237,0,1,2,2,2024-03-08 09:12:14,2024-03-23 17:28:15,0.0,0.5
user_1546,2,0,0.2986,0.3431,0,0,2,2,2024-02-13 15:08:48,2024-04-23 16:21:56,0.0,0.0
user_1549,1,1,0.9823,0.9823,1,1,1,1,2024-11-10 01:26:47,2024-11-10 01:26:47,1.0,1.0
user_1554,1,0,0.4242,0.4242,0,0,1,1,2024-03-05 09:35:30,2024-03-05 09:35:30,0.0,0.0
user_1561,3,0,0.23470000000000002,0.3435,0,1,3,2,2024-04-08 15:38:57,2024-11-10 13:33:21,0.0,0.3333333333333333
user_1564,1,1,0.9183,0.9183,1,0,1,1,2024-04-03 01:01:38,2024-04-03 01:01:38,1.0,0.0
user_1566,1,0,0.3796,0.3796,0,0,1,1,2024-02-07 14:20:35,2024-02-07 14:20:35,0.0,0.0
user_1569,1,0,0.2416,0.2416,0,0,1,1,2024-07-03 12:05:04,2024-07-03 12:05:04,0.0,0.0
user_1572,1,0,0.0098,0.0098,0,0,1,1,2024-12-13 13:43:40,2024-12-13 13:43:40,0.0,0.0
user_1573,1,1,0.9713,0.9713,1,1,1,1,2024-11-24 03:01:18,2024-11-24 03:01:18,1.0,1.0
user_1577,1,1,0.9763,0.9763,1,0,1,1,2024-03-12 03:22:59,2024-03-12 03:22:59,1.0,0.0
user_1579,1,0,0.3871,0.3871,0,0,1,1,2024-06-07 17:40:43,2024-06-07 17:40:43,0.0,0.0
user_1581,2,0,0.2029,0.2429,0,0,2,2,2024-02-08 09:44:00,2024-12-04 10:20:28,0.0,0.0
user_1582,1,0,0.3515,0.3515,0,0,1,1,2024-05-23 10:30:39,2024-05-23 10:30:39,0.0,0.0
user_1583,1,0,0.4353,0.4353,0,1,1,1,2024-11-24 11:58:39,2024-11-24 11:58:39,0.0,1.0
user_1585,1,0,0.3851,0.3851,0,0,1,1,2024-12-16 17:44:45,2024-12-16 17:44:45,0.0,0.0
user_1588,1,1,0.9288,0.9288,1,0,1,1,2024-03-18 02:40:17,2024-03-18 02:40:17,1.0,0.0
user_1589,2,0,0.3696,0.3707,0,0,2,2,2024-02-12 12:39:25,2024-02-27 15:07:50,0.0,0.0
user_1590,1,0,0.3474,0.3474,0,0,1,1,2024-02-07 12:06:24,2024-02-07 12:06:24,0.0,0.0
user_1591,2,0,0.219,0.4232,0,1,2,2,2024-05-22 16:34:47,2024-05-25 10:41:32,0.0,0.5
user_1594,1,1,0.9515,0.9515,1,0,1,1,2024-01-03 02:50:32,2024-01-03 02:50:32,1.0,0.0
user_1596,1,0,0.2737,0.2737,0,1,1,1,2024-12-08 11:49:31,2024-12-08 11:49:31,0.0,1.0
user_1598,1,1,0.9339,0.9339,1,0,1,1,2024-02-12 03:17:07,2024-02-12 03:17:07,1.0,0.0
user_1599,1,0,0.119,0.119,0,1,1,1,2024-11-24 16:32:43,2024-11-24 16:32:43,0.0,1.0
user_1601,1,0,0.2067,0.2067,0,0,1,1,2024-10-14 10:58:49,2024-10-14 10:58:49,0.0,0.0
user_1603,1,0,0.025,0.025,0,0,1,1,2024-06-06 18:15:22,2024-06-06 18:15:22,0.0,0.0
user_1606,1,0,0.2839,0.2839,0,0,1,1,2024-10-25 15:06:38,2024-10-25 15:06:38,0.0,0.0
user_1607,1,0,0.0874,0.0874,0,1,1,1,2024-07-07 12:58:49,2024-07-07 12:58:49,0.0,1.0
user_1608,1,0,0.2889,0.2889,0,1,1,1,2024-10-20 09:05:27,2024-10-20 09:05:27,0.0,1.0
user_1609,2,0,0.3556,0.4731,0,0,2,1,2024-03-07 18:29:58,2024-08-28 17:34:25,0.0,0.0
user_1614,1,0,0.2865,0.2865,0,1,1,1,2024-09-29 11:13:53,2024-09-29 11:13:53,0.0,1.0
user_1615,2,0,0.2135,0.4269,0,0,2,2,2024-04-23 12:00:04,2024-10-15 12:40:32,0.0,0.0
user_1619,1,0,0.4363,0.4363,0,0,1,1,2024-07-22 17:45:26,2024-07-22 17:45:26,0.0,0.0
user_1621,2,0,0.3802,0.4301,0,0,2,2,2024-02-14 18:21:27,2024-06-17 18:28:11,0.0,0.0
user_1625,1,0,0.3796,0.3796,0,0,1,1,2024-05-30 15:50:34,2024-05-30 15:50:34,0.0,0.0
user_1629,2,0,0.23965,0.367,0,0,2,2,2024-01-31 16:42:36,2024-08-27 14:20:38,0.0,0.0
user_1630,1,0,0.3007,0.3007,0,1,1,1,2024-08-24 12:48:24,2024-08-24 12:48:24,0.0,1.0
user_1635,1,0,0.2392,0.2392,0,0,1,1,2024-12-02 12:06:13,2024-12-02 12:06:13,0.0,0.0
user_1638,1,0,0.1751,0.1751,0,0,1,1,2024-04-03 17:56:28,2024-04-03 17:56:28,0.0,0.0
user_1640,1,0,0.097,0.097,0,1,1,1,2024-01-06 12:48:49,2024-01-06 12:48:49,0.0,1.0
user_1644,1,0,0.3867,0.3867,0,0,1,1,2024-01-08 10:30:02,2024-01-08 10:30:02,0.0,0.0
user_1645,1,0,0.354,0.354,0,0,1,1,2024-02-12 14:45:07,2024-02-12 14:45:07,0.0,0.0
user_1646,3,0,0.2817,0.3344,0,1,3,2,2024-01-12 10:35:30,2024-08-24 14:18:48,0.0,0.3333333333333333
user_1647,1,1,0.99,0.99,1,1,1,1,2024-12-28 01:21:28,2024-12-28 01:21:28,1.0,1.0
user_1648,1,0,0.1241,0.1241,0,0,1,1,2024-05-01 10:06:07,2024-05-01 10:06:07,0.0,0.0
user_1649,1,0,0.3425,0.3425,0,1,1,1,2024-05-11 12:53:15,2024-05-11 12:53:15,0.0,1.0
user_1650,1,0,0.4458,0.4458,0,0,1,1,2024-03-01 10:05:21,2024-03-01 10:05:21,0.0,0.0
user_1652,1,0,0.3359,0.3359,0,1,1,1,2024-11-16 14:11:11,2024-11-16 14:11:11,0.0,1.0
user_1655,1,0,0.0195,0.0195,0,0,1,1,2024-05-07 11:54:03,2024-05-07 11:54:03,0.0,0.0
user_1656,1,1,0.9459,0.9459,1,0,1,1,2024-11-12 04:49:34,2024-11-12 04:49:34,1.0,0.0
user_1658,2,0,0.1854,0.2263,0,1,2,1,2024-05-05 09:32:05,2024-07-11 15:32:32,0.0,0.5
user_1659,1,0,0.2843,0.2843,0,0,1,1,2024-05-21 15:56:28,2024-05-21 15:56:28,0.0,0.0
user_1663,1,1,0.937,0.937,1,0,1,1,2024-01-22 01:05:10,2024-01-22 01:05:10,1.0,0.0
user_1664,1,0,0.1098,0.1098,0,0,1,1,2024-01-04 09:46:42,2024-01-04 09:46:42,0.0,0.0
user_1669,2,1,0.71795,0.9716,1,0,2,2,2024-01-01 17:40:25,2024-08-13 01:03:27,0.5,0.0
user_1670,2,0,0.28925,0.3521,0,0,2,1,2024-02-14 16:33:16,2024-05-01 09:32:27,0.0,0.0
user_1671,1,0,0.2185,0.2185,0,1,1,1,2024-02-11 11:20:18,2024-02-11 11:20:18,0.0,1.0
user_1672,1,0,0.0163,0.0163,0,0,1,1,2024-03-29 18:27:36,2024-03-29 18:27:36,0.0,0.0
user_1678,1,0,0.3436,0.3436,0,1,1,1,2024-02-10 11:23:31,2024-02-10 11:23:31,0.0,1.0
user_1679,2,0,0.13495,0.1926,0,1,2,1,2024-03-09 11:14:00,2024-11-11 14:29:52,0.0,0.5
user_1683,1,1,0.9922,0.9922,1,0,1,1,2024-08-28 04:45:51,2024-08-28 04:45:51,1.0,0.0
user_1685,3,1,0.45513333333333333,0.9858,1,1,3,2,2024-01-11 16:07:13,2024-08-17 01:01:02,0.3333333333333333,0.3333333333333333
user_1686,2,0,0.09415,0.1867,0,1,2,2,2024-04-14 13:18:12,2024-04-18 11:13:51,0.0,0.5
user_1688,1,0,0.0662,0.0662,0,1,1,1,2024-03-17 12:39:56,2024-03-17 12:39:56,0.0,1.0
user_1691,1,0,0.3853,0.3853,0,0,1,1,2024-04-24 10:20:52,2024-04-24 10:20:52,0.0,0.0
user_1692,2,0,0.13290000000000002,0.1905,0,1,2,2,2024-05-16 10:04:21,2024-12-22 14:01:44,0.0,0.5
user_1695,2,0,0.43384999999999996,0.4512,0,0,2,2,2024-06-04 18:10:40,2024-11-22 12:43:53,0.0,0.0
user_1697,1,0,0.0262,0.0262,0,0,1,1,2024-07-29 15:59:30,2024-07-29 15:59:30,0.0,0.0
user_1700,1,0,0.2212,0.2212,0,0,1,1,2024-09-25 16:03:33,2024-09-25 16:03:33,0.0,0.0
user_1701,1,0,0.4669,0.4669,0,0,1,1,2024-04-16 11:01:12,2024-04-16 11:01:12,0.0,0.0
user_1702,1,0,0.2644,0.2644,0,1,1,1,2024-12-21 17:20:39,2024-12-21 17:20:39,0.0,1.0
user_1704,2,0,0.1473,0.1622,0,1,2,2,2024-07-27 11:21:15,2024-11-12 09:46:57,0.0,0.5
user_1706,1,0,0.0027,0.0027,0,0,1,1,2024-12-25 12:02:24,2024-12-25 12:02:24,0.0,0.0
user_1709,1,0,0.16,0.16,0,1,1,1,2024-06-01 10:43:20,2024-06-01 10:43:20,0.0,1.0
user_1710,1,1,0.9647,0.9647,1,0,1,1,2024-11-27 02:45:12,2024-11-27 02:45:12,1.0,0.0
user_1713,1,0,0.1809,0.1809,0,0,1,1,2024-05-20 09:03:12,2024-05-20 09:03:12,0.0,0.0
user_1714,1,0,0.3358,0.3358,0,0,1,1,2024-02-19 16:01:41,2024-02-19 16:01:41,0.0,0.0
user_1716,1,0,0.1955,0.1955,0,1,1,1,2024-11-23 11:08:25,2024-11-23 11:08:25,0.0,1.0
user_1717,1,0,0.0277,0.0277,0,1,1,1,2024-10-20 09:31:59,2024-10-20 09:31:59,0.0,1.0
user_1719,1,0,0.0224,0.0224,0,0,1,1,2024-10-01 18:22:17,2024-10-01 18:22:17,0.0,0.0
user_1720,3,0,0.0911,0.2302,0,2,3,2,2024-04-21 10:35:23,2024-10-12 18:11:51,0.0,0.6666666666666666
user_1721,1,1,0.9226,0.9226,1,0,1,1,2024-08-09 03:00:38,2024-08-09 03:00:38,1.0,0.0
user_1723,2,0,0.04605,0.0487,0,1,2,2,2024-03-31 18:10:44,2024-06-25 15:10:44,0.0,0.5
user_1725,1,0,0.3188,0.3188,0,0,1,1,2024-04-15 14:48:37,2024-04-15 14:48:37,0.0,0.0
user_1732,1,0,0.1143,0.1143,0,0,1,1,2024-11-08 14:49:27,2024-11-08 14:49:27,0.0,0.0
user_1735,1,0,0.331,0.331,0,0,1,1,2024-10-30 11:56:38,2024-10-30 11:56:38,0.0,0.0
user_1740,1,0,0.1303,0.1303,0,0,1,1,2024-01-30 14:38:27,2024-01-30 14:38:27,0.0,0.0
user_1741,1,0,0.453,0.453,0,0,1,1,2024-07-26 15:28:56,2024-07-26 15:28:56,0.0,0.0
user_1742,2,0,0.18280000000000002,0.2646,0,1,2,2,2024-08-10 13:37:41,2024-12-23 15:00:25,0.0,0.5
user_1743,2,0,0.18359999999999999,0.3585,0,0,2,2,2024-03-29 10:31:36,2024-07-15 12:52:26,0.0,0.0
user_1748,2,0,0.27875,0.319,0,1,2,2,2024-02-20 17:39:18,2024-03-16 13:18:13,0.0,0.5
user_1750,1,0,0.3661,0.3661,0,0,1,1,2024-08-14 15:30:53,2024-08-14 15:30:53,0.0,0.0
user_1751,1,0,0.4733,0.4733,0,1,1,1,2024-10-27 17:53:55,2024-10-27 17:53:55,0.0,1.0
user_1753,3,1,0.4587333333333334,0.9041,1,0,3,3,2024-03-08 03:59:52,2024-12-25 17:37:23,0.3333333333333333,0.0
user_1754,1,0,0.3282,0.3282,0,0,1,1,2024-06-21 14:51:02,2024-06-21 14:51:02,0.0,0.0
user_1760,2,0,0.16075,0.2441,0,1,2,1,2024-04-25 09:41:48,2024-05-18 16:15:05,0.0,0.5
user_1765,2,0,0.11410000000000001,0.1633,0,0,2,1,2024-08-26 16:55:35,2024-10-01 16:40:32,0.0,0.0
user_1766,1,0,0.1391,0.1391,0,0,1,1,2024-10-08 15:07:38,2024-10-08 15:07:38,0.0,0.0
user_1775,1,0,0.2761,0.2761,0,0,1,1,2024-08-16 13:38:34,2024-08-16 13:38:34,0.0,0.0
user_1778,2,0,0.2281,0.3442,0,0,2,1,2024-08-12 15:21:19,2024-09-17 16:28:36,0.0,0.0
user_1780,1,0,0.1224,0.1224,0,1,1,1,2024-06-23 11:14:39,2024-06-23 11:14:39,0.0,1.0
user_1786,1,0,0.4931,0.4931,0,0,1,1,2024-06-28 10:29:37,2024-06-28 10:29:37,0.0,0.0
user_1792,1,1,0.9242,0.9242,1,0,1,1,2024-07-12 02:22:25,2024-07-12 02:22:25,1.0,0.0
user_1794,1,0,0.1107,0.1107,0,0,1,1,2024-08-01 18:14:46,2024-08-01 18:14:46,0.0,0.0
user_1795,4,0,0.364425,0.4602,0,2,4,2,2024-01-14 18:52:19,2024-11-26 11:17:47,0.0,0.5
user_1797,1,0,0.1006,0.1006,0,1,1,1,2024-06-09 09:12:01,2024-06-09 09:12:01,0.0,1.0
user_1798,1,1,0.911,0.911,1,1,1,1,2024-06-09 04:58:32,2024-06-09 04:58:32,1.0,1.0
user_1801,1,0,0.4929,0.4929,0,0,1,1,2024-01-03 14:58:06,2024-01-03 14:58:06,0.0,0.0
user_1805,1,0,0.203,0.203,0,0,1,1,2024-07-23 18:15:49,2024-07-23 18:15:49,0.0,0.0
user_1806,2,1,0.55485,0.9467,1,0,2,1,2024-11-21 11:17:25,2024-12-25 03:26:21,0.5,0.0
user_1809,1,0,0.1797,0.1797,0,0,1,1,2024-09-16 15:56:09,2024-09-16 15:56:09,0.0,0.0
user_1810,2,1,0.5076499999999999,0.9833,1,2,2,1,2024-03-24 09:22:21,2024-10-27 03:15:44,0.5,1.0
user_1811,1,0,0.1267,0.1267,0,0,1,1,2024-04-19 11:40:47,2024-04-19 11:40:47,0.0,0.0
user_1812,1,0,0.3729,0.3729,0,1,1,1,2024-12-07 17:53:39,2024-12-07 17:53:39,0.0,1.0
user_1813,1,0,0.1449,0.1449,0,0,1,1,2024-01-25 12:46:37,2024-01-25 12:46:37,0.0,0.0
user_1817,2,0,0.31745,0.4023,0,1,2,1,2024-03-29 11:47:54,2024-06-09 15:01:37,0.0,0.5
user_1818,1,0,0.4203,0.4203,0,0,1,1,2024-02-13 10:53:40,2024-02-13 10:53:40,0.0,0.0
user_1819,1,0,0.4196,0.4196,0,0,1,1,2024-01-17 18:19:09,2024-01-17 18:19:09,0.0,0.0
user_1824,1,0,0.2366,0.2366,0,0,1,1,2024-03-27 12:55:30,2024-03-27 12:55:30,0.0,0.0
user_1825,1,0,0.3275,0.3275,0,0,1,1,2024-04-09 13:14:57,2024-04-09 13:14:57,0.0,0.0
user_1827,1,1,0.9794,0.9794,1,1,1,1,2024-11-02 03:11:27,2024-11-02 03:11:27,1.0,1.0
user_1828,1,0,0.0436,0.0436,0,1,1,1,2024-02-03 14:07:36,2024-02-03 14:07:36,0.0,1.0
user_1833,1,0,0.4383,0.4383,0,0,1,1,2024-10-03 18:45:11,2024-10-03 18:45:11,0.0,0.0
user_1834,1,0,0.2899,0.2899,0,1,1,1,2024-01-21 16:36:42,2024-01-21 16:36:42,0.0,1.0
user_1838,1,0,0.0363,0.0363,0,0,1,1,2024-01-22 16:32:38,2024-01-22 16:32:38,0.0,0.0
user_1843,1,0,0.1666,0.1666,0,0,1,1,2024-08-08 11:16:03,2024-08-08 11:16:03,0.0,0.0
user_1844,1,0,0.1287,0.1287,0,1,1,1,2024-10-13 10:37:14,2024-10-13 10:37:14,0.0,1.0
user_1847,1,0,0.2278,0.2278,0,0,1,1,2024-03-06 12:44:46,2024-03-06 12:44:46,0.0,0.0
user_1848,3,0,0.21573333333333333,0.4442,0,1,3,2,2024-01-18 12:32:32,2024-09-03 12:40:20,0.0,0.3333333333333333
user_1850,1,0,0.4745,0.4745,0,1,1,1,2024-02-17 12:17:05,2024-02-17 12:17:05,0.0,1.0
user_1853,1,0,0.4573,0.4573,0,0,1,1,2024-09-23 15:26:18,2024-09-23 15:26:18,0.0,0.0
user_1856,2,0,0.22445,0.4168,0,2,2,2,2024-02-18 10:57:58,2024-05-04 17:50:30,0.0,1.0
user_1859,2,0,0.12105,0.2132,0,0,2,1,2024-03-05 14:46:44,2024-04-09 17:55:36,0.0,0.0
user_1864,1,0,0.1342,0.1342,0,0,1,1,2024-12-23 14:22:36,2024-12-23 14:22:36,0.0,0.0
user_1865,3,1,0.45753333333333335,0.9244,1,0,3,2,2024-05-30 03:25:50,2024-12-17 11:33:34,0.3333333333333333,0.0
user_1867,1,0,0.0809,0.0809,0,1,1,1,2024-03-03 18:49:11,2024-03-03 18:49:11,0.0,1.0
user_1871,1,0,0.1567,0.1567,0,0,1,1,2024-06-06 12:56:49,2024-06-06 12:56:49,0.0,0.0
user_1874,1,0,0.1701,0.1701,0,1,1,1,2024-05-05 17:14:18,2024-05-05 17:14:18,0.0,1.0
user_1876,2,0,0.42374999999999996,0.4568,0,1,2,2,2024-02-04 16:49:07,2024-08-19 14:47:38,0.0,0.5
user_1880,2,1,0.58435,0.9643,1,2,2,2,2024-07-07 03:45:24,2024-11-09 09:38:05,0.5,1.0
user_1881,1,0,0.2751,0.2751,0,0,1,1,2024-06-17 12:39:33,2024-06-17 12:39:33,0.0,0.0
user_1884,2,0,0.26055,0.3421,0,0,2,1,2024-02-02 13:47:28,2024-11-15 15:38:11,0.0,0.0
user_1889,1,0,0.4917,0.4917,0,1,1,1,2024-10-26 13:03:29,2024-10-26 13:03:29,0.0,1.0
user_1892,1,0,0.4422,0.4422,0,0,1,1,2024-06-19 15:49:26,2024-06-19 15:49:26,0.0,0.0
user_1893,2,0,0.39355,0.4475,0,0,2,2,2024-05-31 16:23:02,2024-12-09 17:56:37,0.0,0.0
user_1897,1,0,0.4861,0.4861,0,1,1,1,2024-09-15 14:10:05,2024-09-15 14:10:05,0.0,1.0
user_1899,2,0,0.24985000000000002,0.4378,0,0,2,2,2024-01-01 13:53:25,2024-12-30 17:46:23,0.0,0.0
user_1900,1,0,0.3503,0.3503,0,0,1,1,2024-10-21 16:40:06,2024-10-21 16:40:06,0.0,0.0
user_1904,1,1,0.9203,0.9203,1,1,1,1,2024-12-07 03:00:13,2024-12-07 03:00:13,1.0,1.0
user_1905,2,1,0.62025,0.9449,1,1,2,2,2024-03-03 03:24:09,2024-12-30 10:43:53,0.5,0.5
user_1910,1,0,0.3832,0.3832,0,0,1,1,2024-03-29 12:19:23,2024-03-29 12:19:23,0.0,0.0
user_1912,1,0,0.0647,0.0647,0,0,1,1,2024-10-31 11:40:58,2024-10-31 11:40:58,0.0,0.0
user_1917,1,0,0.2903,0.2903,0,1,1,1,2024-05-26 11:26:01,2024-05-26 11:26:01,0.0,1.0
user_1918,1,0,0.3904,0.3904,0,0,1,1,2024-04-02 18:22:10,2024-04-02 18:22:10,0.0,0.0
user_1920,1,0,0.2883,0.2883,0,0,1,1,2024-03-01 10:15:03,2024-03-01 10:15:03,0.0,0.0
user_1922,2,0,0.40065,0.4008,0,0,2,2,2024-06-10 14:03:29,2024-10-23 10:43:32,0.0,0.0
user_1924,1,0,0.1763,0.1763,0,0,1,1,2024-09-11 15:43:10,2024-09-11 15:43:10,0.0,0.0
user_1925,3,0,0.1413,0.2756,0,1,3,3,2024-02-12 12:40:12,2024-02-28 17:27:15,0.0,0.3333333333333333
user_1926,1,0,0.2691,0.2691,0,0,1,1,2024-03-26 17:53:58,2024-03-26 17:53:58,0.0,0.0
user_1927,1,0,0.3274,0.3274,0,0,1,1,2024-06-24 16:17:03,2024-06-24 16:17:03,0.0,0.0
user_1934,1,0,0.4985,0.4985,0,1,1,1,2024-10-13 15:40:39,2024-10-13 15:40:39,0.0,1.0
user_1939,1,0,0.0731,0.0731,0,1,1,1,2024-08-24 11:58:06,2024-08-24 11:58:06,0.0,1.0
user_1940,1,0,0.3753,0.3753,0,0,1,1,2024-09-19 16:38:20,2024-09-19 16:38:20,0.0,0.0
user_1941,1,0,0.1325,0.1325,0,0,1,1,2024-06-18 15:16:28,2024-06-18 15:16:28,0.0,0.0
user_1950,1,0,0.1121,0.1121,0,0,1,1,2024-01-19 14:13:31,2024-01-19 14:13:31,0.0,0.0
user_1952,1,1,0.9215,0.9215,1,0,1,1,2024-04-08 04:49:08,2024-04-08 04:49:08,1.0,0.0
user_1954,2,1,0.7199500000000001,0.9955,1,1,2,2,2024-05-01 03:58:35,2024-09-28 18:54:05,0.5,0.5
user_1956,1,0,0.3796,0.3796,0,0,1,1,2024-09-13 16:17:40,2024-09-13 16:17:40,0.0,0.0
user_1958,1,0,0.0476,0.0476,0,1,1,1,2024-04-14 15:58:58,2024-04-14 15:58:58,0.0,1.0
user_1959,1,0,0.3679,0.3679,0,1,1,1,2024-09-14 10:13:33,2024-09-14 10:13:33,0.0,1.0
user_1963,1,0,0.2123,0.2123,0,0,1,1,2024-04-24 15:19:09,2024-04-24 15:19:09,0.0,0.0
user_1968,1,0,0.1602,0.1602,0,1,1,1,2024-04-06 17:10:57,2024-04-06 17:10:57,0.0,1.0
user_1969,1,1,0.9391,0.9391,1,0,1,1,2024-06-05 01:05:53,2024-06-05 01:05:53,1.0,0.0
user_1971,1,1,0.9101,0.9101,1,0,1,1,2024-04-03 03:18:33,2024-04-03 03:18:33,1.0,0.0
user_1972,1,0,0.0352,0.0352,0,0,1,1,2024-07-08 17:33:25,2024-07-08 17:33:25,0.0,0.0
user_1976,1,0,0.4552,0.4552,0,0,1,1,2024-10-22 18:30:08,2024-10-22 18:30:08,0.0,0.0
user_1979,4,1,0.388725,0.9266,1,1,4,2,2024-03-28 14:43:07,2024-10-20 09:38:37,0.25,0.25
user_1980,1,0,0.434,0.434,0,1,1,1,2024-11-09 18:23:24,2024-11-09 18:23:24,0.0,1.0
user_1986,1,0,0.4321,0.4321,0,1,1,1,2024-10-27 11:24:06,2024-10-27 11:24:06,0.0,1.0
user_1989,1,0,0.3073,0.3073,0,0,1,1,2024-06-07 10:01:09,2024-06-07 10:01:09,0.0,0.0
user_1990,1,0,0.3333,0.3333,0,0,1,1,2024-01-08 11:07:51,2024-01-08 11:07:51,0.0,0.0
user_1992,1,0,0.3999,0.3999,0,1,1,1,2024-09-15 09:39:31,2024-09-15 09:39:31,0.0,1.0
user_1994,2,0,0.28355,0.464,0,1,2,2,2024-04-04 13:59:56,2024-11-03 18:54:51,0.0,0.5
user_1999,2,0,0.07235,0.0959,0,2,2,1,2024-02-03 16:59:01,2024-05-18 13:25:42,0.0,1.0
user_2001,3,1,0.38356666666666667,0.9023,1,1,3,2,2024-03-22 11:50:55,2024-12-22 18:36:56,0.3333333333333333,0.3333333333333333
user_2002,1,0,0.3312,0.3312,0,0,1,1,2024-10-15 16:50:54,2024-10-15 16:50:54,0.0,0.0
user_2005,2,0,0.0769,0.0787,0,0,2,2,2024-03-11 09:32:37,2024-05-20 11:55:46,0.0,0.0
user_2006,2,0,0.33175,0.4444,0,0,2,1,2024-04-23 17:01:03,2024-10-25 14:06:27,0.0,0.0
user_2009,2,1,0.6757500000000001,0.9504,1,1,2,1,2024-01-13 16:47:03,2024-12-02 02:58:12,0.5,0.5
user_2011,1,0,0.3534,0.3534,0,0,1,1,2024-08-23 10:41:28,2024-08-23 10:41:28,0.0,0.0
user_2012,1,0,0.1619,0.1619,0,0,1,1,2024-04-26 15:20:14,2024-04-26 15:20:14,0.0,0.0
user_2013,1,0,0.3442,0.3442,0,1,1,1,2024-01-28 15:19:39,2024-01-28 15:19:39,0.0,1.0
user_2014,1,0,0.2627,0.2627,0,1,1,1,2024-03-24 10:35:26,2024-03-24 10:35:26,0.0,1.0
user_2017,1,0,0.0326,0.0326,0,0,1,1,2024-08-06 12:57:48,2024-08-06 12:57:48,0.0,0.0
user_2019,2,0,0.36075,0.4669,0,0,2,1,2024-03-04 13:09:33,2024-08-16 09:16:03,0.0,0.0
user_2021,1,0,0.0489,0.0489,0,1,1,1,2024-09-22 16:32:49,2024-09-22 16:32:49,0.0,1.0
user_2023,1,0,0.1261,0.1261,0,1,1,1,2024-03-03 10:58:16,2024-03-03 10:58:16,0.0,1.0
user_2024,1,0,0.0232,0.0232,0,0,1,1,2024-12-23 13:57:37,2024-12-23 13:57:37,0.0,0.0
user_2027,3,1,0.5589000000000001,0.9624,1,2,3,3,2024-03-02 01:41:41,2024-08-08 13:03:30,0.3333333333333333,0.6666666666666666
user_2028,2,0,0.35865,0.4435,0,2,2,2,2024-05-19 18:52:24,2024-11-03 18:21:09,0.0,1.0
user_2029,2,1,0.546,0.9737,1,1,2,2,2024-03-08 02:32:59,2024-06-15 13:38:44,0.5,0.5
user_2030,2,0,0.40635,0.4189,0,0,2,1,2024-10-22 11:27:25,2024-12-25 11:40:06,0.0,0.0
user_2033,1,0,0.4733,0.4733,0,0,1,1,2024-09-20 12:56:00,2024-09-20 12:56:00,0.0,0.0
user_2034,1,0,0.2815,0.2815,0,0,1,1,2024-06-18 17:18:37,2024-06-18 17:18:37,0.0,0.0
user_2036,1,0,0.0076,0.0076,0,0,1,1,2024-07-09 14:06:53,2024-07-09 14:06:53,0.0,0.0
user_2039,1,0,0.099,0.099,0,1,1,1,2024-06-30 13:32:41,2024-06-30 13:32:41,0.0,1.0
user_2041,1,0,0.1827,0.1827,0,1,1,1,2024-10-27 17:38:49,2024-10-27 17:38:49,0.0,1.0
user_2045,1,0,0.3446,0.3446,0,0,1,1,2024-02-22 17:35:19,2024-02-22 17:35:19,0.0,0.0
user_2047,2,0,0.3006,0.3891,0,0,2,2,2024-02-06 10:19:10,2024-11-15 18:46:24,0.0,0.0
user_2050,2,0,0.1323,0.2151,0,0,2,2,2024-01-05 18:19:26,2024-05-09 11:00:12,0.0,0.0
user_2051,2,0,0.3577,0.4763,0,0,2,2,2024-06-28 15:40:54,2024-12-11 11:23:20,0.0,0.0
user_2052,2,0,0.23149999999999998,0.2742,0,0,2,2,2024-07-08 10:36:17,2024-10-22 13:23:08,0.0,0.0
user_2053,1,0,0.2061,0.2061,0,0,1,1,2024-08-09 15:46:22,2024-08-09 15:46:22,0.0,0.0
user_2054,1,0,0.0373,0.0373,0,0,1,1,2024-12-24 12:34:36,2024-12-24 12:34:36,0.0,0.0
user_2058,1,0,0.4059,0.4059,0,0,1,1,2024-03-26 17:57:35,2024-03-26 17:57:35,0.0,0.0
