user_id,department,role,mfa_enabled,is_active,join_date,termination_date,manager
user_2060,it,analyst,no,no,2024-02-21,2025-05-15,user_6780
user_2061,it,manager,yes,no,2024-11-24,2024-12-17,user_4322
user_2063,sales,engineer,no,no,2022-07-31,2025-05-16,user_3787
user_2066,finance,engineer,yes,no,2021-01-01,2025-09-05,user_6740
user_2067,it,manager,yes,yes,2022-11-10,,user_9289
user_2069,finance,analyst,yes,yes,2022-05-10,,user_1811
user_2070,it,analyst,yes,yes,2021-02-11,,user_5844
user_2074,finance,manager,no,yes,2023-01-28,,user_5936
user_2082,finance,analyst,no,yes,2024-09-25,,user_1934
user_2084,finance,engineer,yes,no,2025-07-06,2025-11-04,user_9280
user_2085,operations,analyst,yes,yes,2021-08-08,,user_5781
user_2088,operations,analyst,no,no,2025-10-22,2025-08-28,user_8045
user_2089,it,engineer,yes,yes,2023-09-28,,user_7155
user_2091,sales,engineer,yes,yes,2025-10-13,,user_3715
user_2097,it,intern,yes,yes,2022-10-20,,user_1345
user_2099,hr,engineer,no,yes,2024-11-29,,user_6217
user_2100,sales,analyst,no,yes,2021-07-06,,user_1607
user_2102,hr,admin,yes,yes,2021-05-21,,user_4105
user_2108,sales,engineer,yes,yes,2021-10-08,,user_1467
user_2110,finance,analyst,no,yes,2024-03-07,,user_5263
user_2112,sales,engineer,no,yes,2021-12-18,,user_7491
user_2118,finance,intern,yes,yes,2024-12-30,,user_8358
user_2119,sales,manager,yes,yes,2024-10-13,,user_5921
user_2123,it,analyst,yes,yes,2024-12-12,,user_8296
user_2126,sales,analyst,yes,yes,2024-10-27,,user_3292
user_2127,finance,analyst,yes,yes,2024-03-26,,user_4140
user_2132,it,manager,yes,yes,2023-11-10,,user_6184
user_2134,sales,engineer,yes,yes,2023-06-30,,user_4176
user_2137,it,analyst,yes,yes,2022-05-25,,user_7992
user_2138,operations,intern,yes,no,2022-11-19,2025-03-06,user_9146
user_2140,operations,admin,yes,no,2023-09-23,2025-01-18,user_7975
user_2141,it,engineer,yes,yes,2023-01-22,,user_7739
user_2143,operations,admin,yes,yes,2024-03-07,,user_5013
user_2145,it,analyst,yes,yes,2021-12-12,,user_6384
user_2148,sales,manager,no,yes,2020-12-30,,user_5613
user_2149,finance,engineer,no,yes,2023-05-06,,user_4930
user_2154,hr,admin,yes,no,2025-08-06,2025-03-13,user_3117
user_2156,sales,admin,yes,yes,2022-03-13,,user_3785
user_2158,sales,analyst,no,yes,2024-05-26,,user_7702
user_2159,it,intern,no,yes,2024-02-27,,user_3957
user_2160,operations,analyst,yes,yes,2024-11-20,,user_4446
user_2162,hr,intern,no,yes,2022-06-05,,user_1455
user_2169,finance,intern,yes,yes,2021-06-24,,user_4514
user_2173,it,analyst,yes,no,2025-03-17,2025-02-17,user_3478
user_2174,it,engineer,no,yes,2024-10-04,,user_6801
user_2176,it,analyst,yes,no,2022-12-28,2023-06-08,user_3608
user_2181,finance,manager,yes,no,2024-03-19,2025-03-17,user_9661
user_2182,sales,engineer,yes,yes,2021-12-30,,user_6325
user_2185,sales,engineer,no,yes,2022-03-02,,user_8442
user_2186,operations,intern,no,yes,2024-08-18,,user_8960
user_2187,it,engineer,yes,yes,2024-12-11,,user_3960
user_2190,hr,manager,no,yes,2023-11-06,,user_3785
user_2192,sales,admin,yes,no,2021-05-01,2025-09-12,user_5300
user_2194,operations,intern,yes,yes,2022-09-19,,user_7834
user_2198,finance,analyst,no,yes,2024-02-04,,user_7735
user_2201,sales,intern,yes,yes,2021-03-07,,user_4064
user_2202,sales,analyst,yes,yes,2025-01-06,,user_5423
user_2203,sales,admin,yes,yes,2022-05-19,,user_7140
user_2205,operations,analyst,no,yes,2023-09-09,,user_2373
user_2206,operations,analyst,yes,yes,2025-01-01,,user_7088
user_2209,it,manager,no,yes,2023-09-19,,user_1775
user_2210,sales,engineer,no,no,2024-02-15,2025-05-22,user_3370
user_2213,sales,manager,yes,yes,2021-10-26,,user_9597
user_2215,finance,analyst,no,no,2024-11-28,2025-02-28,user_9430
user_2216,finance,engineer,yes,yes,2021-10-14,,user_6396
user_2217,it,intern,yes,yes,2021-08-07,,user_4139
user_2218,sales,manager,no,yes,2021-02-07,,user_9993
user_2221,sales,analyst,no,yes,2023-01-02,,user_5573
user_2223,finance,manager,yes,yes,2023-05-29,,user_2453
user_2227,it,analyst,yes,yes,2021-10-16,,user_1751
user_2228,it,admin,yes,yes,2024-09-20,,user_2288
user_2229,sales,admin,yes,yes,2024-04-12,,user_1792
user_2232,sales,engineer,yes,yes,2022-09-05,,user_8661
user_2241,sales,manager,yes,yes,2022-02-13,,user_8522
user_2242,it,admin,yes,yes,2022-09-20,,user_8190
user_2243,it,engineer,yes,no,2022-11-27,2025-06-28,user_2893
user_2246,hr,admin,yes,yes,2025-09-21,,user_3409
user_2249,finance,engineer,no,yes,2023-12-04,,user_8738
user_2251,sales,admin,no,no,2021-10-15,2023-03-11,user_8863
user_2252,sales,engineer,yes,yes,2021-09-22,,user_8881
user_2255,sales,manager,yes,no,2022-11-13,2024-12-06,user_7479
user_2259,sales,intern,no,yes,2024-10-30,,user_2017
user_2260,it,engineer,yes,no,2025-05-07,2025-02-19,user_4584
user_2261,operations,engineer,yes,yes,2025-08-31,,user_8433
user_2263,sales,analyst,no,no,2021-11-05,2025-01-09,user_2891
user_2267,sales,engineer,yes,yes,2023-02-18,,user_4950
user_2268,hr,engineer,yes,yes,2023-12-15,,user_9589
user_2269,it,analyst,yes,yes,2021-04-10,,user_7274
user_2275,finance,analyst,yes,yes,2023-09-16,,user_4768
user_2277,sales,engineer,yes,yes,2023-10-20,,user_5858
user_2279,operations,admin,no,yes,2025-10-08,,user_5654
user_2280,hr,engineer,yes,no,2024-09-26,2025-08-26,user_2317
user_2281,operations,analyst,yes,yes,2025-09-14,,user_4925
user_2284,operations,engineer,yes,no,2023-05-15,2025-08-24,user_2159
user_2287,it,analyst,no,yes,2022-12-17,,user_4747
user_2288,finance,manager,yes,no,2022-03-26,2025-09-06,user_1589
user_2290,operations,analyst,yes,no,2025-01-11,2025-08-03,user_1036
user_2293,it,analyst,no,yes,2024-02-22,,user_1601
user_2294,operations,analyst,yes,no,2022-08-20,2025-01-07,user_9948
user_2297,it,manager,yes,yes,2022-05-01,,user_5283
user_2299,sales,analyst,yes,yes,2024-08-07,,user_4004
user_2305,it,manager,yes,yes,2025-09-22,,user_7572
user_2312,it,engineer,yes,yes,2022-04-13,,user_5371
user_2314,sales,manager,no,yes,2021-03-26,,user_4378
user_2315,it,manager,yes,yes,2023-08-21,,user_2186
user_2317,finance,admin,yes,yes,2025-02-26,,user_3353
user_2320,finance,analyst,yes,yes,2025-02-01,,user_6506
user_2321,operations,engineer,yes,yes,2024-05-13,,user_5791
user_2322,operations,analyst,yes,no,2022-11-20,2024-12-14,user_9418
user_2324,operations,analyst,no,no,2023-06-21,2024-11-27,user_3878
user_2325,hr,engineer,yes,yes,2024-01-22,,user_9652
user_2328,finance,engineer,no,yes,2024-06-07,,user_7395
user_2332,finance,intern,yes,yes,2023-08-15,,user_8059
user_2333,it,engineer,yes,yes,2022-02-23,,user_5762
user_2335,it,intern,yes,yes,2021-04-06,,user_9237
user_2336,it,analyst,yes,yes,2024-05-19,,user_4925
user_2341,it,analyst,yes,yes,2023-04-17,,user_5899
user_2343,sales,analyst,yes,yes,2022-02-15,,user_6390
user_2346,hr,analyst,no,yes,2022-01-24,,user_3922
user_2350,it,engineer,yes,yes,2025-05-05,,user_7061
user_2355,operations,engineer,yes,no,2021-05-08,2024-06-25,user_8144
user_2363,it,analyst,yes,yes,2022-03-04,,user_1256
user_2366,operations,intern,yes,yes,2024-11-02,,user_9077
user_2370,sales,admin,yes,no,2023-09-02,2025-01-12,user_3149
user_2371,sales,analyst,yes,yes,2023-05-22,,user_1158
user_2372,finance,analyst,yes,yes,2022-01-29,,user_8297
user_2373,sales,analyst,no,yes,2023-08-29,,user_1462
user_2379,it,analyst,no,yes,2023-11-02,,user_5226
user_2382,hr,analyst,yes,yes,2022-03-29,,user_7979
user_2385,it,engineer,yes,yes,2025-05-12,,user_1490
user_2387,sales,analyst,no,yes,2021-05-04,,user_5932
user_2388,it,manager,yes,yes,2023-08-02,,user_7661
user_2389,hr,intern,yes,yes,2025-04-10,,user_7894
user_2390,operations,engineer,yes,no,2022-05-31,2025-03-12,user_1748
user_2395,hr,intern,yes,yes,2022-01-18,,user_3513
user_2397,finance,analyst,yes,yes,2022-01-09,,user_3434
user_2398,finance,manager,yes,yes,2024-08-18,,user_2229
user_2401,finance,engineer,yes,yes,2025-02-04,,user_8986
user_2402,finance,analyst,yes,yes,2022-02-14,,user_9177
user_2403,finance,analyst,no,yes,2022-10-31,,user_3292
user_2404,operations,engineer,yes,yes,2021-06-06,,user_8553
user_2408,finance,engineer,yes,yes,2021-05-14,,user_3323
user_2419,hr,manager,yes,yes,2021-01-12,,user_2192
user_2421,sales,manager,no,yes,2025-08-04,,user_3931
user_2423,it,manager,yes,yes,2025-05-02,,user_2769
user_2425,operations,analyst,no,yes,2023-06-20,,user_4126
user_2426,finance,analyst,yes,no,2022-04-01,2024-02-03,user_6956
user_2429,finance,analyst,no,yes,2022-11-25,,user_5329
user_2430,finance,analyst,no,yes,2021-03-08,,user_5449
user_2431,finance,intern,yes,yes,2024-02-01,,user_7874
user_2436,hr,engineer,yes,no,2025-10-26,2025-09-17,user_7112
user_2438,finance,engineer,yes,yes,2022-11-01,,user_4224
user_2439,finance,analyst,no,yes,2024-09-18,,user_4522
user_2443,finance,manager,yes,no,2023-04-12,2025-09-06,user_7906
user_2444,it,analyst,yes,no,2024-08-19,2025-05-16,user_7926
user_2447,hr,analyst,no,yes,2024-08-29,,user_8065
user_2448,it,analyst,yes,yes,2023-11-01,,user_7919
user_2449,it,admin,no,yes,2023-02-07,,user_4391
user_2451,operations,engineer,no,yes,2024-07-18,,user_7752
user_2453,finance,engineer,yes,no,2023-07-08,2025-07-08,user_4547
user_2455,operations,manager,no,yes,2024-03-09,,user_6955
user_2458,operations,intern,yes,no,2023-10-30,2024-12-11,user_4727
user_2459,finance,analyst,no,yes,2020-12-23,,user_9780
user_2461,sales,analyst,yes,yes,2025-08-29,,user_7832
user_2462,sales,analyst,no,yes,2023-08-26,,user_5372
user_2464,finance,admin,yes,yes,2024-06-02,,user_4088
user_2467,hr,intern,no,yes,2023-03-29,,user_9978
user_2468,sales,analyst,yes,yes,2022-11-18,,user_9831
user_2470,operations,intern,yes,yes,2025-01-26,,user_5968
user_2475,finance,admin,yes,yes,2024-04-21,,user_6731
user_2477,hr,analyst,yes,yes,2024-11-07,,user_9009
user_2478,it,manager,no,yes,2025-08-29,,user_4856
user_2479,it,manager,yes,yes,2023-02-04,,user_4133
user_2480,operations,intern,no,yes,2023-09-07,,user_6290
user_2485,it,analyst,yes,yes,2020-12-09,,user_4218
user_2489,it,admin,yes,yes,2025-01-21,,user_3337
user_2492,operations,analyst,no,yes,2024-11-27,,user_4072
user_2493,finance,engineer,yes,yes,2023-01-21,,user_7030
user_2494,hr,manager,yes,yes,2022-03-27,,user_8603
user_2496,operations,engineer,yes,yes,2023-05-05,,user_2269
user_2497,sales,admin,yes,yes,2022-01-15,,user_1036
user_2503,it,admin,yes,yes,2022-10-17,,user_2370
user_2504,it,intern,yes,yes,2020-12-04,,user_5195
user_2509,finance,analyst,yes,no,2024-11-24,2025-03-29,user_7194
user_2510,it,engineer,yes,yes,2025-03-20,,user_8253
user_2515,it,analyst,yes,yes,2025-03-18,,user_3490
user_2516,hr,manager,yes,yes,2022-08-05,,user_1310
user_2517,hr,engineer,yes,yes,2023-10-15,,user_6042
user_2524,it,manager,no,no,2025-09-04,2025-01-31,user_4438
user_2525,finance,engineer,no,yes,2024-04-03,,user_3213
user_2526,hr,intern,yes,yes,2025-10-19,,user_3505
user_2528,hr,analyst,yes,yes,2021-06-15,,user_1496
user_2530,hr,engineer,no,yes,2022-06-04,,user_4791
user_2531,finance,manager,yes,yes,2023-07-16,,user_7845
user_2533,sales,analyst,yes,yes,2024-06-13,,user_4351
user_2537,it,analyst,yes,yes,2021-03-29,,user_7468
user_2545,operations,intern,yes,yes,2022-02-08,,user_3322
user_2549,operations,intern,no,yes,2021-08-07,,user_6466
user_2550,it,intern,yes,yes,2021-03-07,,user_5539
user_2552,finance,intern,yes,yes,2025-03-14,,user_4413
user_2554,it,analyst,yes,no,2023-03-16,2025-01-07,user_2464
user_2555,it,manager,yes,yes,2024-05-01,,user_9150
user_2556,operations,engineer,no,yes,2024-12-06,,user_5332
user_2558,it,manager,yes,yes,2023-05-06,,user_1691
user_2559,finance,manager,no,yes,2022-12-15,,user_3286
user_2560,hr,manager,yes,yes,2025-02-03,,user_3806
user_2565,it,engineer,no,yes,2023-03-27,,user_9691
user_2566,operations,engineer,no,yes,2023-05-02,,user_1959
user_2568,it,analyst,yes,yes,2023-03-28,,user_9090
user_2571,it,manager,yes,no,2024-02-26,2024-04-10,user_1372
user_2575,sales,engineer,yes,yes,2021-05-28,,user_5228
user_2576,operations,engineer,yes,no,2022-04-15,2025-04-13,user_4686
user_2577,hr,analyst,yes,yes,2023-01-15,,user_1066
user_2580,finance,engineer,yes,no,2023-07-12,2024-03-05,user_1192
user_2581,finance,analyst,yes,yes,2025-03-27,,user_1402
user_2583,hr,manager,yes,yes,2025-10-31,,user_3314
user_2585,finance,admin,yes,yes,2024-10-19,,user_4976
user_2589,finance,engineer,yes,yes,2025-07-25,,user_7743
user_2592,hr,analyst,yes,yes,2025-05-26,,user_8444
user_2593,finance,engineer,yes,yes,2021-02-08,,user_7827
user_2595,sales,engineer,no,yes,2025-07-08,,user_1009
user_2596,finance,admin,yes,yes,2023-01-23,,user_7748
user_2597,it,engineer,yes,yes,2021-02-04,,user_8726
user_2598,it,engineer,no,yes,2025-04-06,,user_2241
user_2599,sales,manager,no,yes,2024-04-02,,user_5926
user_2603,finance,analyst,no,no,2022-04-22,2025-05-09,user_8301
user_2604,it,analyst,yes,yes,2024-03-23,,user_5773
user_2605,sales,manager,yes,no,2025-03-30,2025-03-21,user_2777
user_2607,sales,engineer,no,yes,2021-07-08,,user_1470
user_2609,sales,engineer,yes,yes,2021-07-18,,user_3094
user_2612,hr,analyst,yes,yes,2024-10-03,,user_5165
user_2614,finance,analyst,yes,yes,2025-03-25,,user_5875
user_2618,operations,manager,no,yes,2024-11-25,,user_3792
user_2622,sales,analyst,yes,yes,2023-03-15,,user_8361
user_2625,it,engineer,no,yes,2021-12-14,,user_5746
user_2627,it,analyst,no,yes,2020-11-25,,user_4641
user_2628,hr,engineer,yes,yes,2022-07-22,,user_9766
user_2629,operations,intern,no,yes,2023-02-01,,user_3055
user_2630,finance,analyst,no,yes,2022-11-01,,user_2938
user_2635,hr,manager,no,yes,2024-02-06,,user_7994
user_2638,it,analyst,yes,yes,2021-03-06,,user_9832
user_2640,it,engineer,yes,yes,2023-02-28,,user_6782
user_2641,hr,engineer,yes,yes,2021-08-09,,user_4461
user_2643,finance,manager,no,yes,2024-09-13,,user_5222
user_2644,operations,engineer,yes,yes,2024-02-05,,user_8774
user_2648,hr,intern,yes,yes,2023-07-20,,user_7330
user_2651,it,analyst,yes,yes,2025-04-23,,user_3580
user_2652,finance,analyst,no,yes,2023-06-29,,user_2964
user_2653,it,intern,yes,yes,2024-10-25,,user_2430
user_2654,it,engineer,yes,yes,2023-05-12,,user_7308
user_2656,finance,intern,yes,yes,2025-06-13,,user_9670
user_2657,hr,engineer,no,yes,2024-07-28,,user_5572
user_2660,finance,admin,yes,no,2022-09-19,2024-06-17,user_3179
user_2662,finance,manager,no,yes,2025-03-10,,user_7936
user_2664,sales,engineer,yes,yes,2021-05-11,,user_9255
user_2667,hr,intern,yes,yes,2022-04-25,,user_2009
user_2668,sales,engineer,no,yes,2024-07-17,,user_6758
user_2672,hr,analyst,no,no,2023-11-12,2024-05-19,user_8814
user_2673,operations,analyst,yes,yes,2023-06-26,,user_8214
user_2674,operations,analyst,no,no,2025-10-05,2025-02-07,user_7874
user_2676,it,analyst,yes,yes,2025-03-12,,user_7303
user_2677,it,analyst,yes,yes,2024-03-08,,user_5987
user_2678,it,engineer,yes,yes,2023-10-11,,user_6752
user_2682,hr,engineer,yes,yes,2022-04-05,,user_8586
user_2683,sales,manager,yes,yes,2023-03-15,,user_3307
user_2687,sales,engineer,yes,yes,2023-07-07,,user_7365
user_2688,sales,analyst,yes,yes,2023-11-21,,user_9491
user_2689,finance,analyst,no,no,2022-03-03,2023-08-14,user_3980
user_2690,operations,analyst,yes,yes,2025-04-10,,user_9436
user_2693,sales,engineer,yes,yes,2025-09-21,,user_2002
user_2694,finance,analyst,yes,yes,2022-04-23,,user_3834
user_2696,finance,analyst,yes,yes,2023-04-15,,user_8726
user_2697,operations,manager,no,yes,2024-06-15,,user_7914
user_2698,it,admin,yes,yes,2025-02-23,,user_4867
user_2699,sales,analyst,no,yes,2021-08-17,,user_5901
user_2702,finance,engineer,no,yes,2025-02-26,,user_8175
user_2704,operations,engineer,yes,yes,2021-01-09,,user_3351
user_2706,hr,admin,yes,yes,2023-10-31,,user_2622
user_2709,finance,intern,yes,no,2023-04-23,2023-12-17,user_6217
user_2710,finance,analyst,yes,yes,2022-12-01,,user_1671
user_2711,sales,analyst,no,yes,2021-08-20,,user_6726
user_2713,operations,intern,yes,yes,2024-11-22,,user_8419
user_2714,it,manager,yes,yes,2023-04-18,,user_3523
user_2717,it,engineer,yes,yes,2024-10-28,,user_8836
user_2718,sales,engineer,yes,yes,2022-08-10,,user_8611
user_2720,it,engineer,yes,yes,2024-04-18,,user_7748
user_2723,sales,intern,yes,yes,2022-06-09,,user_9124
user_2725,it,intern,yes,yes,2024-05-18,,user_1033
user_2726,it,engineer,yes,yes,2021-05-11,,user_1408
user_2732,it,analyst,yes,yes,2022-06-05,,user_4667
user_2737,hr,intern,no,yes,2024-01-30,,user_4340
user_2739,operations,analyst,yes,yes,2022-12-27,,user_4482
user_2740,it,analyst,yes,no,2025-07-01,2025-08-11,user_5426
user_2743,hr,intern,no,yes,2024-09-25,,user_1306
user_2746,sales,analyst,yes,yes,2021-08-05,,user_8774
user_2748,it,analyst,yes,yes,2022-05-01,,user_3070
user_2751,it,analyst,yes,yes,2024-09-11,,user_3980
user_2756,sales,intern,no,yes,2025-07-20,,user_2011
user_2757,operations,engineer,yes,no,2023-04-26,2025-09-06,user_6663
user_2759,finance,engineer,no,no,2024-03-21,2025-06-25,user_2757
user_2762,sales,analyst,no,yes,2023-06-22,,user_2740
user_2763,operations,admin,yes,yes,2022-06-24,,user_9032
user_2764,hr,admin,yes,yes,2023-02-09,,user_9654
user_2766,finance,analyst,yes,yes,2025-04-25,,user_3387
user_2769,operations,manager,yes,yes,2024-06-16,,user_2134
user_2770,operations,analyst,no,yes,2021-09-14,,user_3268
user_2771,it,intern,no,yes,2024-01-16,,user_8469
user_2773,sales,engineer,yes,yes,2024-01-04,,user_1113
user_2776,operations,intern,no,yes,2025-09-03,,user_6151
user_2777,finance,analyst,yes,yes,2024-01-20,,user_3198
user_2778,hr,admin,yes,yes,2022-08-06,,user_4662
user_2779,hr,admin,yes,yes,2022-06-12,,user_5520
user_2785,operations,engineer,yes,yes,2022-04-29,,user_8041
user_2787,finance,intern,yes,yes,2020-12-20,,user_1228
user_2788,it,manager,yes,yes,2022-05-02,,user_9192
user_2789,operations,analyst,yes,yes,2024-04-01,,user_1400
user_2790,sales,engineer,yes,yes,2025-07-11,,user_1348
user_2798,hr,engineer,yes,no,2024-07-01,2024-11-30,user_6065
user_2801,sales,engineer,no,yes,2025-02-09,,user_1260
user_2803,finance,analyst,yes,yes,2023-12-09,,user_3372
user_2805,sales,engineer,yes,yes,2024-10-24,,user_8244
user_2808,finance,analyst,yes,no,2021-11-22,2022-05-04,user_8570
user_2811,it,manager,yes,yes,2021-12-30,,user_1161
user_2812,operations,engineer,no,no,2024-09-23,2025-07-12,user_2942
user_2814,finance,engineer,yes,yes,2024-11-20,,user_5081
user_2816,hr,analyst,no,no,2024-11-26,2025-01-22,user_7954
user_2820,operations,manager,yes,yes,2025-05-17,,user_4809
user_2826,operations,analyst,yes,yes,2022-07-26,,user_9782
user_2827,operations,analyst,yes,no,2021-01-26,2021-06-21,user_9527
user_2831,operations,admin,yes,no,2021-02-08,2024-09-20,user_4052
user_2832,it,intern,yes,yes,2021-06-13,,user_8285
user_2837,hr,manager,yes,yes,2021-08-02,,user_8536
user_2840,hr,admin,yes,yes,2024-05-02,,user_9772
user_2842,finance,intern,yes,yes,2024-07-04,,user_6348
user_2843,sales,admin,no,yes,2024-04-25,,user_1371
user_2846,it,analyst,yes,no,2023-06-06,2023-12-01,user_8960
user_2847,it,intern,yes,yes,2021-08-25,,user_5150
user_2848,it,manager,yes,yes,2021-12-15,,user_5203
user_2849,sales,analyst,yes,yes,2022-01-08,,user_6234
user_2850,finance,analyst,yes,yes,2024-03-30,,user_3351
user_2853,it,manager,no,yes,2024-05-27,,user_3055
user_2855,it,analyst,no,yes,2024-07-13,,user_2299
user_2858,operations,analyst,yes,yes,2023-03-25,,user_8777
user_2862,finance,analyst,yes,yes,2025-08-03,,user_3761
user_2863,sales,admin,yes,yes,2022-08-04,,user_3722
user_2867,sales,intern,no,yes,2023-11-24,,user_4236
user_2869,it,analyst,yes,no,2024-08-13,2025-06-01,user_3701
user_2875,operations,intern,yes,yes,2022-06-01,,user_9077
user_2877,sales,intern,yes,yes,2023-02-26,,user_6123
user_2882,operations,admin,yes,yes,2023-12-10,,user_4051
user_2883,finance,analyst,yes,yes,2025-10-15,,user_4485
user_2884,it,engineer,yes,yes,2023-06-15,,user_3920
user_2889,operations,intern,no,yes,2024-08-22,,user_2028
user_2890,it,engineer,yes,yes,2021-01-17,,user_2711
user_2891,operations,analyst,no,yes,2024-01-26,,user_3741
user_2893,sales,engineer,yes,yes,2022-11-20,,user_5318
user_2896,sales,engineer,no,no,2023-12-26,2024-07-21,user_4033
user_2903,it,engineer,yes,yes,2025-05-14,,user_5123
user_2905,finance,analyst,yes,no,2025-02-14,2025-08-10,user_1152
user_2906,sales,analyst,no,yes,2023-01-07,,user_4812
